CustID,PhotoDate,Link,Notes
12135,"05/05/09 00:00:00","..\..\Pictures\Before - Afters\royce after.JPG#..\..\Pictures\Before - Afters\royce after.JPG#",
12135,"05/05/09 00:00:00","..\..\Pictures\Before - Afters\royce before 2.JPG#..\..\Pictures\Before - Afters\royce before 2.JPG#",
12135,"05/05/09 00:00:00","..\..\Pictures\Before - Afters\royce before 3.JPG#..\..\Pictures\Before - Afters\royce before 3.JPG#",
12135,"05/05/09 00:00:00","..\..\Pictures\Before - Afters\royce before.JPG#..\..\Pictures\Before - Afters\royce before.JPG#",
16724,"09/01/19 00:00:00","..\..\Pictures\Before - Afters\Sanetti new 9-19.jpg#..\..\Pictures\Before - Afters\Sanetti new 9-19.jpg#",
20782,"02/04/19 00:00:00","..\..\Pictures\Before - Afters\Taglieri top after.jpg#..\..\Pictures\Before - Afters\Taglieri top after.jpg#",
20782,"02/04/19 00:00:00","..\..\Pictures\Before - Afters\Taglieri top before.jpg#..\..\Pictures\Before - Afters\Taglieri top before.jpg#",
20782,"02/04/19 00:00:00","..\..\Pictures\Before - Afters\Taglieri under after.jpg#..\..\Pictures\Before - Afters\Taglieri under after.jpg#",
20782,"02/04/19 00:00:00","..\..\Pictures\Before - Afters\Taglieri under before.jpg#..\..\Pictures\Before - Afters\Taglieri under before.jpg#",
8940,"12/19/14 00:00:00","..\..\Pictures\Before - Afters\vine after 33439.jpg#..\..\Pictures\Before - Afters\vine after 33439.jpg#",
8940,"12/19/14 00:00:00","..\..\Pictures\Before - Afters\Vine before 34439.jpg#..\..\Pictures\Before - Afters\Vine before 34439.jpg#",
21668,"06/23/20 00:00:00",,
22893,"08/31/20 00:00:00","C:\Users\Melissa\Pictures\CLEANING - REPAIRS\Buonanamo 1.jpg#C:\Users\Melissa\Pictures\CLEANING - REPAIRS\Buonanamo 1.jpg#",
22893,"08/31/20 00:00:00","C:\Users\Melissa\Pictures\CLEANING - REPAIRS\Buonanamo 2.jpg#C:\Users\Melissa\Pictures\CLEANING - REPAIRS\Buonanamo 2.jpg#",
23585,"02/05/21 00:00:00","C:\Users\Melissa\Pictures\CLEANING - REPAIRS\Shilson - Calvert.jpg#C:\Users\Melissa\Pictures\CLEANING - REPAIRS\Shilson - Calvert.jpg#",
25794,"06/02/23 00:00:00",,
